Cloud Giant,9,giant,Huge,14,200,16d12,16d12+96,walk,40,0,0,0,0,neutral good (50%) or neutral evil (50%),NULL,27,10,22,12,16,16,4,0,0,10,0,7,7,"Insight +7, Perception +7","Common, Giant",Passive Perception 17,0,0,0,0,Keen Smell,The giant has advantage on Wisdom (Perception) checks that rely on smell.,Innate Spellcasting,"The giant's innate spellcasting ability is Charisma. It can innately cast the following spells, requiring no material components:

At will: detect magic, fog cloud, light
3/day each: feather fall, fly, misty step, telekinesis
1/day each: control weather, gaseous form",NULL,,NULL,,Morningstar,"Melee Weapon Attack: +12 to hit, reach 10 ft., one target. Hit: 21 (3d8 + 8) piercing damage.",Rock,"Ranged Weapon Attack: +12 to hit, range 60/240 ft., one target. Hit: 30 (4d10 + 8) bludgeoning damage.",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Cockatrice,0.5,monstrosity,Small,11,27,6d6,6d6+6,"walk,fly",20,40,0,0,0,unaligned,NULL,6,12,12,2,13,5,2,0,0,0,0,0,0,NULL,,"darkvision 60 ft., Passive Perception 11",60,0,0,0,NULL,,NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 3 (1d4 + 1) piercing damage, and the target must succeed on a DC 11 Constitution saving throw against being magically petrified. On a failed save, the creature begins to turn to stone and is restrained. It must repeat the saving throw at the end of its next turn. On a success, the effect ends. On a failure, the creature is petrified for 24 hours.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Commoner,0,humanoid,Medium,10,4,1d8,1d8,walk,30,0,0,0,0,any alignment,NULL,10,10,10,10,10,10,2,0,0,0,0,0,0,NULL,any one language (usually Common),Passive Perception 10,0,0,0,0,NULL,,NULL,,NULL,,NULL,,Club,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 2 (1d4) bludgeoning damage.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Constrictor Snake,0.25,beast,Large,12,13,2d10,2d10+2,"walk,swim",30,0,30,0,0,unaligned,NULL,15,14,12,1,10,3,2,0,0,0,0,0,0,NULL,,"blindsight 10 ft., Passive Perception 10",0,0,10,0,NULL,,NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 5 (1d6 + 2) piercing damage.",Constrict,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 6 (1d8 + 2) bludgeoning damage, and the target is grappled (escape DC 14). Until this grapple ends, the creature is restrained, and the snake can't constrict another target.",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Copper Dragon Wyrmling,1,dragon,Medium,16,22,4d8,4d8+4,"walk,climb,fly",30,60,0,30,0,chaotic good,NULL,15,12,13,14,11,13,2,0,3,3,0,2,3,"Perception +4, Stealth +3",Draconic,"blindsight 10 ft., darkvision 60 ft., Passive Perception 14",60,0,10,0,NULL,,NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 7 (1d10 + 2) piercing damage.",Breath Weapons,"The dragon uses one of the following breath weapons.
Acid Breath. The dragon exhales acid in an 20-foot line that is 5 feet wide. Each creature in that line must make a DC 11 Dexterity saving throw, taking 18 (4d8) acid damage on a failed save, or half as much damage on a successful one.
Slowing Breath. The dragon exhales gas in a 15-foot cone. Each creature in that area must succeed on a DC 11 Constitution saving throw. On a failed save, the creature can't use reactions, its speed is halved, and it can't make more than one attack on its turn. In addition, the creature can use either an action or a bonus action on its turn, but not both. These effects last for 1 minute. The creature can repeat the saving throw at the end of each of its turns, ending the effect on itself with a successful save.",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Couatl,4,celestial,Medium,19,97,13d8,13d8+39,"walk,fly",30,90,0,0,0,lawful good,NULL,16,20,17,18,20,18,2,0,0,5,0,7,6,NULL,"all, telepathy 120 ft.","truesight 120 ft., Passive Perception 15",0,0,0,120,Innate Spellcasting,"The couatl's spellcasting ability is Charisma (spell save DC 14). It can innately cast the following spells, requiring only verbal components:

At will: detect evil and good, detect magic, detect thoughts
3/day each: bless, create food and water, cure wounds, lesser restoration, protection from poison, sanctuary, shield
1/day each: dream, greater restoration, scrying",Magic Weapons,The couatl's weapon attacks are magical.,Shielded Mind,"The couatl is immune to scrying and to any effect that would sense its emotions, read its thoughts, or detect its location.",NULL,,Bite,"Melee Weapon Attack: +8 to hit, reach 5 ft., one creature. Hit: 8 (1d6 + 5) piercing damage, and the target must succeed on a DC 13 Constitution saving throw or be poisoned for 24 hours. Until this poison ends, the target is unconscious. Another creature can use an action to shake the target awake.",Constrict,"Melee Weapon Attack: +6 to hit, reach 10 ft., one Medium or smaller creature. Hit: 10 (2d6 + 3) bludgeoning damage, and the target is grappled (escape DC 15). Until this grapple ends, the target is restrained, and the couatl can't constrict another target.",Change Shape,"The couatl magically polymorphs into a humanoid or beast that has a challenge rating equal to or less than its own, or back into its true form. It reverts to its true form if it dies. Any equipment it is wearing or carrying is absorbed or borne by the new form (the couatl's choice).
In a new form, the couatl retains its game statistics and ability to speak, but its AC, movement modes, Strength, Dexterity, and other actions are replaced by those of the new form, and it gains any statistics and capabilities (except class features, legendary actions, and lair actions) that the new form has but that it lacks. If the new form has a bite attack, the couatl can use its bite in that form.",NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Crab,0,beast,Tiny,11,2,1d4,1d4,"walk,swim",20,0,20,0,0,unaligned,NULL,2,11,10,1,8,2,2,0,0,0,0,0,0,Stealth +2,NULL,"blindsight 30 ft., Passive Perception 9",0,0,30,0,Amphibious,The crab can breathe air and water.,NULL,,NULL,,NULL,,Claw,"Melee Weapon Attack: +0 to hit, reach 5 ft., one target. Hit: 1 bludgeoning damage.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Crocodile,0.5,beast,Large,12,19,3d10,3d10+3,"walk,swim",20,0,20,0,0,unaligned,NULL,15,10,13,2,10,5,2,0,0,0,0,0,0,Stealth +2,NULL,Passive Perception 10,0,0,0,0,Hold Breath,The crocodile can hold its breath for 15 minutes.,NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 7 (1d10 + 2) piercing damage, and the target is grappled (escape DC 12). Until this grapple ends, the target is restrained, and the crocodile can't bite another target",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Cult Fanatic,2,humanoid,Medium,13,22,6d8,6d8-5,walk,30,0,0,0,0,any non-good alignment,NULL,11,14,12,10,13,14,2,0,0,0,0,0,0,"Deception +4, Persuasion +4, Religion +2",any one language (usually Common),Passive Perception 11,0,0,0,0,Dark Devotion,The fanatic has advantage on saving throws against being charmed or frightened.,Spellcasting,"The fanatic is a 4th-level spellcaster. Its spell casting ability is Wisdom (spell save DC 11, +3 to hit with spell attacks). The fanatic has the following cleric spells prepared:

Cantrips (at will): light, sacred flame, thaumaturgy
- 1st level (4 slots): command, inflict wounds, shield of faith
- 2nd level (3 slots): hold person, spiritual weapon",NULL,,NULL,,Dagger,"Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 20/60 ft., one creature. Hit: 4 (1d4 + 2) piercing damage.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,1,"The fanatic is a 4th-level spellcaster. Its spell casting ability is Wisdom (spell save DC 11, +3 to hit with spell attacks). The fanatic has the following cleric spells prepared:

Cantrips (at will): light, sacred flame, thaumaturgy
- 1st level (4 slots): command, inflict wounds, shield of faith
- 2nd level (3 slots): hold person, spiritual weapon",NULL,,NULL,,NULL,,NULL,,NULL,
Cultist,0.125,humanoid,Medium,12,9,2d8,2d8,walk,30,0,0,0,0,any non-good alignment,NULL,11,12,10,10,11,10,2,0,0,0,0,0,0,"Deception +2, Religion +2",any one language (usually Common),Passive Perception 10,0,0,0,0,Dark Devotion,The cultist has advantage on saving throws against being charmed or frightened.,NULL,,NULL,,NULL,,Scimitar,"Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. Hit: 4 (1d6 + 1) slashing damage.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Darkmantle,0.5,monstrosity,Small,11,22,5d6,5d6+5,"walk,fly",10,30,0,0,0,unaligned,NULL,16,12,13,2,10,5,2,0,0,0,0,0,0,Stealth +3,NULL,"blindsight 60 ft., Passive Perception 10",0,0,60,0,Echolocation,The darkmantle can't use its blindsight while deafened.,False Appearance,"While the darkmantle remains motionless, it is indistinguishable from a cave formation such as a stalactite or stalagmite.",NULL,,NULL,,Crush,"Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. Hit: 6 (1d6 + 3) bludgeoning damage, and the darkmantle attaches to the target. If the target is Medium or smaller and the darkmantle has advantage on the attack roll, it attaches by engulfing the target's head, and the target is also blinded and unable to breathe while the darkmantle is attached in this way.
While attached to the target, the darkmantle can attack no other creature except the target but has advantage on its attack rolls. The darkmantle's speed also becomes 0, it can't benefit from any bonus to its speed, and it moves with the target.
A creature can detach the darkmantle by making a successful DC 13 Strength check as an action. On its turn, the darkmantle can detach itself from the target by using 5 feet of movement.",Darkness Aura,"A 15-foot radius of magical darkness extends out from the darkmantle, moves with it, and spreads around corners. The darkness lasts as long as the darkmantle maintains concentration, up to 10 minutes (as if concentrating on a spell). Darkvision can't penetrate this darkness, and no natural light can illuminate it. If any of the darkness overlaps with an area of light created by a spell of 2nd level or lower, the spell creating the light is dispelled.",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Death Dog,1,monstrosity,Medium,12,39,6d8,6d8+12,walk,40,0,0,0,0,neutral evil,NULL,15,14,14,3,13,6,2,0,0,0,0,0,0,"Perception +5, Stealth +4",NULL,"darkvision 120 ft., Passive Perception 15",120,0,0,0,Two-Headed,"The dog has advantage on Wisdom (Perception) checks and on saving throws against being blinded, charmed, deafened, frightened, stunned, or knocked unconscious.",NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. If the target is a creature, it must succeed on a DC 12 Constitution saving throw against disease or become poisoned until the disease is cured. Every 24 hours that elapse, the creature must repeat the saving throw, reducing its hit point maximum by 5 (1d10) on a failure. This reduction lasts until the disease is cured. The creature dies if the disease reduces its hit point maximum to 0.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Deep Gnome (Svirfneblin),0.5,humanoid,Small,15,16,3d6,3d6+6,walk,20,0,0,0,0,neutral good,NULL,15,14,14,12,10,9,2,0,0,0,0,0,0,"Investigation +3, Perception +2, Stealth +4","Gnomish, Terran, Undercommon","darkvision 120 ft., Passive Perception 12",120,0,0,0,Stone Camouflage,The gnome has advantage on Dexterity (Stealth) checks made to hide in rocky terrain.,Gnome Cunning,"The gnome has advantage on Intelligence, Wisdom, and Charisma saving throws against magic.",Innate Spellcasting,"The gnome's innate spellcasting ability is Intelligence (spell save DC 11). It can innately cast the following spells, requiring no material components:
At will: nondetection (self only)
1/day each: blindness/deafness, blur, disguise self",NULL,,War Pick,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 6 (1d8 + 2) piercing damage.",Poisoned Dart,"Ranged Weapon Attack: +4 to hit, range 30/120 ft., one creature. Hit: 4 (1d4 + 2) piercing damage, and the target must succeed on a DC 12 Constitution saving throw or be poisoned for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Deer,0,beast,Medium,13,4,1d8,1d8,walk,50,0,0,0,0,unaligned,NULL,11,16,11,2,14,5,2,0,0,0,0,0,0,NULL,,Passive Perception 12,0,0,0,0,NULL,,NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 2 (1d4) piercing damage.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Deva,10,celestial,Medium,17,136,16d8,16d8+64,"walk,fly",30,90,0,0,0,lawful good,NULL,18,18,18,17,20,20,4,0,0,0,0,9,9,"Insight +9, Perception +9","all, telepathy 120 ft.","darkvision 120 ft., Passive Perception 19",120,0,0,0,Angelic Weapons,"The deva's weapon attacks are magical. When the deva hits with any weapon, the weapon deals an extra 4d8 radiant damage (included in the attack).",Innate Spellcasting,"The deva's spellcasting ability is Charisma (spell save DC 17). The deva can innately cast the following spells, requiring only verbal components:
At will: detect evil and good
1/day each: commune, raise dead",Magic Resistance,The deva has advantage on saving throws against spells and other magical effects.,NULL,,Mace,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. Hit: 7 (1d6 + 4) bludgeoning damage plus 18 (4d8) radiant damage.",Healing Touch,"The deva touches another creature. The target magically regains 20 (4d8 + 2) hit points and is freed from any curse, disease, poison, blindness, or deafness.",Change Shape,"The deva magically polymorphs into a humanoid or beast that has a challenge rating equal to or less than its own, or back into its true form. It reverts to its true form if it dies. Any equipment it is wearing or carrying is absorbed or borne by the new form (the deva's choice).
In a new form, the deva retains its game statistics and ability to speak, but its AC, movement modes, Strength, Dexterity, and special senses are replaced by those of the new form, and it gains any statistics and capabilities (except class features, legendary actions, and lair actions) that the new form has but that it lacks.",NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Dire Wolf,1,beast,Large,14,37,5d10,5d10+10,walk,50,0,0,0,0,unaligned,NULL,17,15,15,3,12,7,2,0,0,0,0,0,0,"Perception +3, Stealth +4",NULL,Passive Perception 13,0,0,0,0,Keen Hearing and Smell,The wolf has advantage on Wisdom (Perception) checks that rely on hearing or smell.,Pack Tactics,The wolf has advantage on an attack roll against a creature if at least one of the wolf's allies is within 5 ft. of the creature and the ally isn't incapacitated.,NULL,,NULL,,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) piercing damage. If the target is a creature, it must succeed on a DC 13 Strength saving throw or be knocked prone.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Djinni,11,elemental,Large,17,161,14d10,14d10+84,"walk,fly",30,90,0,0,0,chaotic good,NULL,21,15,22,15,16,20,4,0,6,0,0,7,9,NULL,Auran,"darkvision 120 ft., Passive Perception 13",120,0,0,0,Elemental Demise,"If the djinni dies, its body disintegrates into a warm breeze, leaving behind only equipment the djinni was wearing or carrying.",Innate Spellcasting,"The djinni's innate spellcasting ability is Charisma (spell save DC 17, +9 to hit with spell attacks). It can innately cast the following spells, requiring no material components:

At will: detect evil and good, detect magic, thunderwave
3/day each: create food and water (can create wine instead of water), tongues, wind walk
1/day each: conjure elemental (air elemental only), creation, gaseous form, invisibility, major image, plane shift",NULL,,NULL,,Scimitar,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 12 (2d6 + 5) slashing damage plus 3 (1d6) lightning or thunder damage (djinni's choice).",Create Whirlwind,"A 5-foot-radius, 30-foot-tall cylinder of swirling air magically forms on a point the djinni can see within 120 feet of it. The whirlwind lasts as long as the djinni maintains concentration (as if concentrating on a spell). Any creature but the djinni that enters the whirlwind must succeed on a DC 18 Strength saving throw or be restrained by it. The djinni can move the whirlwind up to 60 feet as an action, and creatures restrained by the whirlwind move with it. The whirlwind ends if the djinni loses sight of it.
A creature can use its action to free a creature restrained by the whirlwind, including itself, by succeeding on a DC 18 Strength check. If the check succeeds, the creature is no longer restrained and moves to the nearest space outside the whirlwind.",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Doppelganger,3,monstrosity,Medium,14,52,8d8,8d8+16,walk,30,0,0,0,0,unaligned,NULL,11,18,14,11,12,14,2,0,0,0,0,0,0,"Deception +6, Insight +3",Common,"darkvision 60 ft., Passive Perception 11",60,0,0,0,Shapechanger,"The doppelganger can use its action to polymorph into a Small or Medium humanoid it has seen, or back into its true form. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies.",Ambusher,"In the first round of combat, the doppelganger has advantage on attack rolls against any creature it has surprised.",Surprise Attack,"If the doppelganger surprises a creature and hits it with an attack during the first round of combat, the target takes an extra 10 (3d6) damage from the attack.",NULL,,Slam,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 7 (1d6 + 4) bludgeoning damage.",Read Thoughts,"The doppelganger magically reads the surface thoughts of one creature within 60 ft. of it. The effect can penetrate barriers, but 3 ft. of wood or dirt, 2 ft. of stone, 2 inches of metal, or a thin sheet of lead blocks it. While the target is in range, the doppelganger can continue reading its thoughts, as long as the doppelganger's concentration isn't broken (as if concentrating on a spell). While reading the target's mind, the doppelganger has advantage on Wisdom (Insight) and Charisma (Deception, Intimidation, and Persuasion) checks against the target.",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Draft Horse,0.25,beast,Large,10,19,3d10,3d10+3,walk,40,0,0,0,0,unaligned,NULL,18,10,12,2,11,7,2,0,0,0,0,0,0,NULL,,Passive Perception 10,0,0,0,0,NULL,,NULL,,NULL,,NULL,,Hooves,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 9 (2d4 + 4) bludgeoning damage.",NULL,,NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Dragon Turtle,17,dragon,Gargantuan,20,341,22d20,22d20+110,"walk,swim",20,0,40,0,0,neutral,NULL,25,10,20,10,12,12,6,0,6,11,0,7,0,NULL,"Aquan, Draconic","darkvision 120 ft., Passive Perception 11",120,0,0,0,Amphibious,The dragon turtle can breathe air and water.,NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +13 to hit, reach 15 ft., one target. Hit: 26 (3d12 + 7) piercing damage.",Claw,"Melee Weapon Attack: +13 to hit, reach 10 ft., one target. Hit: 16 (2d8 + 7) slashing damage.",Tail,"Melee Weapon Attack: +13 to hit, reach 15 ft., one target. Hit: 26 (3d12 + 7) bludgeoning damage. If the target is a creature, it must succeed on a DC 20 Strength saving throw or be pushed up to 10 feet away from the dragon turtle and knocked prone.",Steam Breath,"The dragon turtle exhales scalding steam in a 60-foot cone. Each creature in that area must make a DC 18 Constitution saving throw, taking 52 (15d6) fire damage on a failed save, or half as much damage on a successful one. Being underwater doesn't grant resistance against this damage.",NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Dretch,0.25,fiend,Small,11,18,4d6,4d6+4,walk,20,0,0,0,0,chaotic evil,NULL,11,11,12,5,8,3,2,0,0,0,0,0,0,NULL,"Abyssal, telepathy 60 ft. (works only with creatures that understand Abyssal)","darkvision 60 ft., Passive Perception 9",60,0,0,0,NULL,,NULL,,NULL,,NULL,,Bite,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 3 (1d6) piercing damage.",Claws,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 5 (2d4) slashing damage.",Fetid Cloud,"A 10-foot radius of disgusting green gas extends out from the dretch. The gas spreads around corners, and its area is lightly obscured. It lasts for 1 minute or until a strong wind disperses it. Any creature that starts its turn in that area must succeed on a DC 11 Constitution saving throw or be poisoned until the start of its next turn. While poisoned in this way, the target can take either an action or a bonus action on its turn, not both, and can't take reactions.",NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Drider,6,monstrosity,Large,19,123,13d10,13d10+52,"walk,climb",30,0,0,30,0,chaotic evil,NULL,16,16,18,13,14,12,3,0,0,0,0,0,0,"Perception +5, Stealth +9","Elvish, Undercommon","darkvision 120 ft., Passive Perception 15",120,0,0,0,Fey Ancestry,"The drider has advantage on saving throws against being charmed, and magic can't put the drider to sleep.",Innate Spellcasting,"The drider's innate spellcasting ability is Wisdom (spell save DC 13). The drider can innately cast the following spells, requiring no material components:
At will: dancing lights
1/day each: darkness, faerie fire",Spider Climb,"The drider can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check.",Sunlight Sensitivity,"While in sunlight, the drider has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight.",Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one creature. Hit: 2 (1d4) piercing damage plus 9 (2d8) poison damage.",Longsword,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) slashing damage, or 8 (1d10 + 3) slashing damage if used with two hands.",Longbow,"Ranged Weapon Attack: +6 to hit, range 150/600 ft., one target. Hit: 7 (1d8 + 3) piercing damage plus 4 (1d8) poison damage.",NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
Drow,0.25,humanoid,Medium,15,13,3d8,3d8,walk,30,0,0,0,0,neutral evil,NULL,10,14,10,11,11,12,2,0,0,0,0,0,0,"Perception +2, Stealth +4","Elvish, Undercommon","darkvision 120 ft., Passive Perception 12",120,0,0,0,Fey Ancestry,"The drow has advantage on saving throws against being charmed, and magic can't put the drow to sleep.",Innate Spellcasting,"The drow's spellcasting ability is Charisma (spell save DC 11). It can innately cast the following spells, requiring no material components:
At will: dancing lights
1/day each: darkness, faerie fire",Sunlight Sensitivity,"While in sunlight, the drow has disadvantage on attack rolls, as well as on Wisdom (Perception) checks that rely on sight.",NULL,,Shortsword,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage.",Hand Crossbow,"Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage, and the target must succeed on a DC 13 Constitution saving throw or be poisoned for 1 hour. If the saving throw fails by 5 or more, the target is also unconscious while poisoned in this way. The target wakes up if it takes damage or if another creature takes an action to shake it awake.",NULL,,NULL,,NULL,,NULL,,0,NULL,,NULL,,NULL,,0,0,0,0,0,0,0,0,0,0,0,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,,NULL,0,0,NULL,,NULL,,NULL,,NULL,,NULL,
